Time,SoC,Temp,Vol,Curr
359,91.439942789739,20.0009831157162,4.06067020071212,3.39194426662878
360,91.4197787344555,20.0027920062237,4.06058168082025,3.3918902206182
361,91.3996136594729,20.0046433786745,4.06049315669596,3.39183617354395
362,91.379447232091,20.0064875232824,4.06040462666899,3.39178212440085
363,91.3592795992536,20.0083254503976,4.06031609123617,3.39172807348802
364,91.3391114169517,20.0094114374297,4.06022755248418,3.39167402206223
365,91.3189495282519,20.0098146961403,4.06013903719721,3.39161998624618
366,91.2988016597105,20.0086738286624,4.06005058007868,3.39156598692775
367,91.2786781276298,20.006775592143,4.05996222552725,3.39151205082842
368,91.2585848152737,20.0042592361898,4.05987400212372,3.39145819514615
369,91.2385223818084,20.0012534793552,4.05978591476403,3.3914044228212
370,91.2184882973357,19.998140087272,4.05969795354998,3.39135072788962
371,91.1984788823982,19.9935423877084,4.05961010103769,3.39129709984706
372,91.1785005357047,19.9882991785242,4.05952238099915,3.39124355299488
373,91.1585549090776,19.9832452764819,4.05943480659975,3.39119009525019
374,91.1386337245488,19.9789610086729,4.05934734424228,3.39113670638706
375,91.1187237046335,19.975289488586,4.05925993691563,3.39108335209149
376,91.098813933519,19.9722784193563,4.05917253450234,3.39103000220195
377,91.0788957704133,19.9698958289076,4.05908509912582,3.39097663392565
378,91.0589651710067,19.9670253229617,4.05899760856502,3.39092323389301
379,91.039025783025,19.9647355680934,4.05891007829537,3.39086981141865
380,91.0190771738973,19.9626774708088,4.05882250822535,3.3908163664493
381,90.9991182840471,19.9609165467909,4.05873489328225,3.39076289593485
382,90.9791459387505,19.959733616878,4.05863647425283,3.39070292633759
383,90.9591554692557,19.9582966421715,4.05853732993561,3.39064252218927
384,90.9391514238748,19.956789884037,4.05843811530839,3.39058207758799
385,90.9191387419092,19.9552698065948,4.05833885591107,3.39052160790277
386,90.8991206108901,19.9535894868493,4.05823956800903,3.39046112292151
387,90.8790996992165,19.9519525320334,4.0581402652989,3.3904006308852
388,90.8590770513285,19.9503180432292,4.05804095373808,3.39034013537863
389,90.8390532543851,19.948631063007,4.05794163607811,3.39027963805776
390,90.8190289603035,19.9470116889723,4.05784231580925,3.39021914102201
391,90.7990041024317,19.9453534999911,4.05774299277861,3.39015864417997
392,90.7789790494179,19.9436749780737,4.05764366847358,3.39009814842616
393,90.7589540710242,19.9420553112422,4.05754434461378,3.39003765479545
394,90.7389298430505,19.9396999787157,4.05744502315203,3.38997716446187
395,90.7189115581907,19.9370517863064,4.05734572843694,3.38991669206977
396,90.6989029824962,19.9333591638845,4.05724648014185,3.38985624944964
397,90.6789137402195,19.9277918649593,4.05714732022328,3.38979586183189
398,90.6589574491998,19.9221739286609,4.05704831955738,3.3897355718354
399,90.6390303977469,19.9185208406578,4.05694947110939,3.3896753752213
400,90.6191093110215,19.9160861186152,4.05685066484511,3.38961520581226
401,90.5991758211185,19.9141978189515,4.05675180299764,3.38955500481607
402,90.5792230025664,19.9129865265928,4.05665284753718,3.38949474936808
403,90.5592477635724,19.9127941578314,4.05655378229929,3.38943442975398
404,90.5392456779327,19.9130154337809,4.05645458579733,3.38937403305996
405,90.5192157315931,19.9138257814573,4.05635525106387,3.38931355510442
406,90.4991593856779,19.9145915658263,4.05625578374092,3.38925299928667
407,90.4790819539303,19.91529391956,4.05615620871092,3.38919238057429
